0,0.0,0.0,-0.14901960784313725,-0.30980392156862746,-0.3686274509803922,-0.5803921568627451,-0.5176470588235295,-0.796078431372549,-0.5764705882352941,-1.0,-0.4235294117647059,-0.49411764705882355,-0.8156862745098039,-0.3764705882352941,-0.7098039215686275,-0.34901960784313724,-0.596078431372549,-0.3843137254901961,-0.4117647058823529,-0.2784313725490196,-0.8117647058823529,-0.16470588235294117,-0.6705882352941176,-0.1450980392156863,-0.5568627450980392,-0.17647058823529413,-0.396078431372549,-0.058823529411764705,-0.7764705882352941,0.00784313725490196,-0.6470588235294118,0.01568627450980392,-0.5254901960784314,0.0,-0.38823529411764707,0.14901960784313725,-0.6901960784313725,0.19215686274509805,-0.596078431372549,0.1843137254901961,-0.49411764705882355,0.17647058823529413
0,0.0,0.0,-0.1346153846153846,-0.31153846153846154,-0.3230769230769231,-0.5807692307692308,-0.46153846153846156,-0.8076923076923077,-0.4846153846153846,-1.0,-0.4423076923076923,-0.5153846153846153,-0.7346153846153847,-0.39615384615384613,-0.6461538461538462,-0.3576923076923077,-0.55,-0.3769230769230769,-0.46153846153846156,-0.3192307692307692,-0.7615384615384615,-0.2076923076923077,-0.6153846153846154,-0.18076923076923077,-0.5153846153846153,-0.21923076923076923,-0.4576923076923077,-0.11153846153846154,-0.7461538461538462,-0.05384615384615385,-0.5961538461538461,-0.03076923076923077,-0.49615384615384617,-0.05,-0.43846153846153846,0.08461538461538462,-0.6692307692307692,0.12307692307692308,-0.5461538461538461,0.13076923076923078,-0.4461538461538462,0.11923076923076924
0,0.0,0.0,-0.11885245901639344,-0.319672131147541,-0.319672131147541,-0.5983606557377049,-0.48360655737704916,-0.819672131147541,-0.5286885245901639,-1.0,-0.4959016393442623,-0.5286885245901639,-0.7827868852459017,-0.3770491803278688,-0.6844262295081968,-0.3442622950819672,-0.5860655737704918,-0.38114754098360654,-0.5204918032786885,-0.32786885245901637,-0.7909836065573771,-0.19262295081967212,-0.6475409836065574,-0.1680327868852459,-0.5532786885245902,-0.20901639344262296,-0.5122950819672131,-0.11885245901639344,-0.7663934426229508,-0.036885245901639344,-0.6229508196721312,-0.01639344262295082,-0.5286885245901639,-0.040983606557377046,-0.48770491803278687,0.09016393442622951,-0.6967213114754098,0.13934426229508196,-0.5737704918032787,0.14344262295081966,-0.47950819672131145,0.12704918032786885
0,0.0,0.0,-0.12663755458515283,-0.34934497816593885,-0.2925764192139738,-0.611353711790393,-0.4672489082969432,-0.8253275109170306,-0.5327510917030568,-1.0,-0.6593886462882096,-0.5021834061135371,-0.8471615720524017,-0.4017467248908297,-0.74235807860262,-0.3318777292576419,-0.6200873362445415,-0.34497816593886466,-0.74235807860262,-0.3056768558951965,-0.8777292576419214,-0.2183406113537118,-0.7641921397379913,-0.1703056768558952,-0.6506550218340611,-0.17903930131004367,-0.7685589519650655,-0.10480349344978165,-0.8602620087336245,-0.034934497816593885,-0.7729257641921398,0.004366812227074236,-0.6812227074235808,-0.008733624454148471,-0.7554585152838428,0.08733624454148471,-0.8122270742358079,0.1091703056768559,-0.7161572052401747,0.13537117903930132,-0.6331877729257642,0.13537117903930132
0,0.0,0.0,-0.09917355371900827,-0.32644628099173556,-0.26859504132231404,-0.6033057851239669,-0.4256198347107438,-0.8223140495867769,-0.49173553719008267,-1.0,-0.5619834710743802,-0.49586776859504134,-0.8099173553719008,-0.39669421487603307,-0.6818181818181818,-0.35537190082644626,-0.5785123966942148,-0.384297520661157,-0.6033057851239669,-0.28512396694214875,-0.8181818181818182,-0.19008264462809918,-0.6859504132231405,-0.1652892561983471,-0.5785123966942148,-0.19008264462809918,-0.5991735537190083,-0.07024793388429752,-0.8099173553719008,-0.01652892561983471,-0.6735537190082644,0.004132231404958678,-0.5702479338842975,-0.004132231404958678,-0.5495867768595041,0.13636363636363635,-0.743801652892562,0.1487603305785124,-0.6322314049586777,0.1487603305785124,-0.5247933884297521,0.1446280991735537
0,0.0,0.0,-0.15339233038348082,-0.2949852507374631,-0.25073746312684364,-0.5781710914454278,-0.3185840707964602,-0.8053097345132744,-0.32448377581120946,-1.0,-0.058997050147492625,-0.5545722713864307,-0.48672566371681414,-0.48672566371681414,-0.43952802359882004,-0.39233038348082594,-0.3392330383480826,-0.3834808259587021,0.017699115044247787,-0.3480825958702065,-0.5309734513274337,-0.26843657817109146,-0.4218289085545723,-0.19469026548672566,-0.2890855457227139,-0.19174041297935104,0.04129793510324484,-0.13274336283185842,-0.45132743362831856,-0.0943952802359882,-0.37168141592920356,-0.05309734513274336,-0.26253687315634217,-0.038348082595870206,0.029498525073746312,0.07374631268436578,-0.3215339233038348,0.0943952802359882,-0.27728613569321536,0.10029498525073746,-0.2153392330383481,0.11799410029498525
0,0.0,0.0,-0.1867816091954023,-0.28448275862068967,-0.3850574712643678,-0.5632183908045977,-0.5201149425287356,-0.8045977011494253,-0.5344827586206896,-1.0,-0.3333333333333333,-0.5948275862068966,-0.7327586206896551,-0.5,-0.6436781609195402,-0.4281609195402299,-0.5459770114942529,-0.4511494252873563,-0.27586206896551724,-0.4281609195402299,-0.75,-0.2988505747126437,-0.6235632183908046,-0.2413793103448276,-0.5172413793103449,-0.2557471264367816,-0.2471264367816092,-0.23563218390804597,-0.7011494252873564,-0.16379310344827586,-0.6005747126436781,-0.1235632183908046,-0.5,-0.1235632183908046,-0.25,-0.04885057471264368,-0.5977011494252874,-0.022988505747126436,-0.5344827586206896,-0.008620689655172414,-0.46264367816091956,0.0028735632183908046
0,0.0,0.0,-0.13468013468013468,-0.31986531986531985,-0.31986531986531985,-0.5824915824915825,-0.468013468013468,-0.8080808080808081,-0.5151515151515151,-1.0,-0.4175084175084175,-0.5454545454545454,-0.7744107744107744,-0.45454545454545453,-0.67003367003367,-0.4006734006734007,-0.5488215488215489,-0.41414141414141414,-0.4377104377104377,-0.3468013468013468,-0.8047138047138047,-0.2760942760942761,-0.6767676767676768,-0.22895622895622897,-0.5622895622895623,-0.25252525252525254,-0.4478114478114478,-0.13804713804713806,-0.7912457912457912,-0.10437710437710437,-0.6599326599326599,-0.06060606060606061,-0.5488215488215489,-0.0707070707070707,-0.45454545454545453,0.06397306397306397,-0.7474747474747475,0.07407407407407407,-0.6397306397306397,0.09090909090909091,-0.5353535353535354,0.08417508417508418
0,0.0,0.0,-0.12280701754385964,-0.3087719298245614,-0.29473684210526313,-0.5789473684210527,-0.43157894736842106,-0.8140350877192982,-0.47017543859649125,-1.0,-0.47368421052631576,-0.5333333333333333,-0.7789473684210526,-0.42105263157894735,-0.6877192982456141,-0.3719298245614035,-0.5824561403508772,-0.38596491228070173,-0.5157894736842106,-0.34035087719298246,-0.7964912280701755,-0.22105263157894736,-0.6736842105263158,-0.17894736842105263,-0.5684210526315789,-0.20350877192982456,-0.5263157894736842,-0.1368421052631579,-0.7859649122807018,-0.06315789473684211,-0.6631578947368421,-0.02456140350877193,-0.5614035087719298,-0.03508771929824561,-0.5157894736842106,0.05964912280701754,-0.7298245614035088,0.10526315789473684,-0.6175438596491228,0.12631578947368421,-0.512280701754386,0.11929824561403508
0,0.0,0.0,-0.14186851211072665,-0.27335640138408307,-0.31833910034602075,-0.5640138408304498,-0.4532871972318339,-0.8027681660899654,-0.5051903114186851,-1.0,-0.22837370242214533,-0.629757785467128,-0.6782006920415224,-0.532871972318339,-0.6124567474048442,-0.4359861591695502,-0.5051903114186851,-0.4463667820069204,-0.18339100346020762,-0.4429065743944637,-0.7093425605536332,-0.3391003460207612,-0.5916955017301038,-0.2560553633217993,-0.46366782006920415,-0.2664359861591695,-0.17993079584775087,-0.23183391003460208,-0.6643598615916955,-0.18685121107266436,-0.5605536332179931,-0.13494809688581316,-0.43944636678200694,-0.13494809688581316,-0.2041522491349481,-0.031141868512110725,-0.5813148788927336,-0.02768166089965398,-0.5051903114186851,-0.010380622837370242,-0.41522491349480967,-0.010380622837370242
